Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 15 | 2026-04-05 - 2026-04-11 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"22x28 frame with mat for 18x24","196","75","1866","10","0.54","49","65.33","1","2.04","48.43","64.99","0","7","18","22","29.33","1","4.55","39.99","64.99","0","4","6","9","12.0","0","0.0","34.99",,"0","2","3","2026-04-11"
"16 x 20 picture frame","342","4920","144814","218","0.15","2010","40.85","1","0.05","23.49","45.99","117","681","715","784","15.93","0","0.0","23.49",,"59","265","290","332","6.75","0","0.0","22.99",,"35","133","112","2026-04-11"
"30x40 frame with mat","814","126","3690","12","0.33","51","40.48","1","1.96","65.85","63.99","0","11","11","17","13.49","0","0.0","65.85",,"0","6","3","2","1.59","0","0.0","65.85",,"0","1","0","2026-04-11"
"long shelf","433","1617","40168","43","0.11","509","31.48","2","0.39","47.97","24.99","36","132","125","84","5.19","0","0.0","46.97",,"8","21","23","7","0.43","0","0.0","29.99",,"2","2","1","2026-04-11"
"24x36 frame dark wood","709","16","448","18","4.02","18","112.5","1","5.56","49.99","83.99","0","7","5","3","18.75","0","0.0","49.99",,"0","0","2","1","6.25","0","0.0","49.99",,"0","0","0","2026-04-11"
"8.5 by 11 picture frame modern","820","4","88","12","13.64","4","100.0","1","25.0","24.5","21.99","0","4","0","1","25.0","0","0.0","24.5",,"0","1","0","1","25.0","0","0.0","24.5",,"0","1","0","2026-04-11"
"natural oak wood picture frames","842","15","315","11","3.49","5","33.33","1","20.0","19.79","38.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"36 inch floating shelf","360","421","11460","151","1.32","189","44.89","1","0.53","47.97","114.99","5","52","78","25","5.94","0","0.0","47.97",,"0","5","12","6","1.43","0","0.0","47.97",,"0","3","3","2026-04-11"
"shelf for wall","153","4092","99451","42","0.04","1340","32.75","1","0.07","20.99","48.99","196","597","223","299","7.31","1","0.33","19.99","48.99","43","143","46","62","1.52","0","0.0","19.79",,"11","36","9","2026-04-11"
"natural wood 4x6frame","224","12","256","6","2.34","2","16.67","1","50.0","17.99","17.99","0","2","0","1","8.33","1","100.0","17.99","17.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall frames for living room decorations","354","1085","25970","15","0.06","369","34.01","5","1.36","45.99","23.99","15","93","78","50","4.61","0","0.0","26.58",,"7","19","6","4","0.37","0","0.0","20.89",,"2","1","1","2026-04-11"
"wood floating wall shelf","199","26","917","9","0.98","5","19.23","1","20.0","20.99","114.99","2","1","2","2","7.69","1","50.0","23.82","114.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall mounted shelves 8 inches deep","531","3","62","7","11.29","2","66.67","2","100.0","24.99","24.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"picture frame large","744","227","6363","16","0.25","63","27.75","1","1.59","26.99","19.99","6","28","16","22","9.69","0","0.0","25.33",,"3","13","4","6","2.64","0","0.0","8.99",,"1","3","1","2026-04-11"
"wood a5 picture frame","545","14","292","5","1.71","15","107.14","2","13.33","19.99","16.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"24x30 puzzle frame","752","501","13294","15","0.11","258","51.5","1","0.39","32.99","73.99","0","52","87","84","16.77","0","0.0","34.88",,"0","22","25","51","10.18","0","0.0","34.88",,"0","16","12","2026-04-11"
"plant wall shelves white","976","4","230","7","3.04","5","125.0","1","20.0","36.99","26.99","3","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"5x7 picture frame organic modern","933","10","220","8","3.64","6","60.0","1","16.67","18.69","17.99","1","4","1","3","30.0","0","0.0","18.99",,"0","2","1","1","10.0","0","0.0","12.74",,"0","0","1","2026-04-11"
"photo frames","410","4662","143662","131","0.09","1328","28.49","0","0.0","19.99",,"245","594","207","421","9.03","0","0.0","18.99",,"73","222","57","88","1.89","0","0.0","16.99",,"21","53","8","2026-04-11"
"walnut frame matted to 18x20","865","8","178","11","6.18","11","137.5","1","9.09","59.99","53.99","0","0","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"picture frame for 5x7 photo","68","68","2310","3","0.13","22","32.35","1","4.55","10.19","16.99","1","17","4","7","10.29","1","14.29","9.99","16.99","1","4","2","3","4.41","1","33.33","16.99","16.99","0","1","2","2026-04-11"
"wooden kitchen shelves wall mounted","843","52","1084","11","1.01","17","32.69","1","5.88","35.95","24.99","5","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall mounted heavy duty shelf","805","25","568","12","2.11","7","28.0","1","14.29","49.99","63.99","0","2","0","1","4.0","0","0.0","85.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"36 x 8 shelf board","580","20","1200","35","2.92","10","50.0","1","10.0","55.99","48.99","0","0","5","1","5.0","0","0.0","67.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"12x16 picture frame","585","4318","106872","71","0.07","1864","43.17","0","0.0","12.59",,"268","879","374","839","19.43","0","0.0","8.99",,"156","414","153","326","7.55","0","0.0","8.99",,"71","176","53","2026-04-11"
"wall shelves for living room","391","4249","103007","104","0.1","1336","31.44","1","0.07","28.49","24.99","171","527","296","241","5.67","0","0.0","27.99",,"37","91","53","22","0.52","0","0.0","24.98",,"8","6","2","2026-04-11"
"thin shallow wood shelves bathroom","833","6","132","12","9.09","5","83.33","1","20.0","81.49","89.99","2","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"white shelf 8 inches","511","6","134","10","7.46","5","83.33","2","40.0","77.39","41.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"16 x 24 poster frame with glass","58","23","544","4","0.74","18","78.26","1","5.56","35.03","45.99","1","14","1","3","13.04","1","33.33","36.09","45.99","0","3","0","3","13.04","1","33.33","36.09","45.99","0","3","0","2026-04-11"
"live edge wood shelves","607","136","4390","67","1.53","37","27.21","0","0.0","61.99",,"1","14","10","7","5.15","0","0.0","51.51",,"0","3","3","2","1.47","0","0.0","26.99",,"0","0","2","2026-04-11"
"wall shelf oak and iron","654","8","161","22","13.66","4","50.0","1","25.0","24.99","24.99","0","0","0","1","12.5","0","0.0","35.69",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"12 inch deep sturdy wall shelves for office","722","13","429","17","3.96","4","30.77","1","25.0","63.99","63.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"floating shelves","356","137566","3419935","197","0.01","55108","40.06","0","0.0","24.98",,"9711","23033","10535","9456","6.87","0","0.0","23.82",,"1774","4049","1733","1736","1.26","0","0.0","22.19",,"468","869","242","2026-04-11"
"8x10 gold frame wood","704","16","351","18","5.13","9","56.25","1","11.11","17.54","20.99","0","6","2","1","6.25","0","0.0","13.99",,"0","0","1","1","6.25","0","0.0","13.99",,"0","0","1","2026-04-11"
"modern wood frame 5x7","214","8","171","7","4.09","6","75.0","1","16.67","9.99","14.99","1","2","3","2","25.0","1","50.0","9.99","14.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"estantes flotantes","50","392","10033","5","0.05","129","32.91","1","0.78","22.33","24.99","10","37","8","16","4.08","1","6.25","19.99","24.99","3","5","0","4","1.02","1","25.0","11.89","24.99","1","2","0","2026-04-11"
"round corner wood photos frames","217","6","133","7","5.26","5","83.33","1","20.0","16.99","16.99","0","2","3","1","16.67","1","100.0","16.99","16.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"28x 40 frame wood with mat","802","6","133","12","9.02","4","66.67","1","25.0","51.29","83.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"live edge floating shelves 4 foot length","228","3","66","6","9.09","1","33.33","1","100.0","102.99","102.99","0","1","0","1","33.33","1","100.0","102.99","102.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wood shelfs","544","148","3598","42","1.17","57","38.51","1","1.75","26.99","94.99","5","24","10","17","11.49","0","0.0","23.99",,"1","8","4","2","1.35","0","0.0","23.82",,"1","1","0","2026-04-11"
"8.5 x 11 frame.","591","299","8752","32","0.37","95","31.77","1","1.05","10.32","19.99","11","57","11","31","10.37","0","0.0","9.99",,"4","21","2","13","4.35","0","0.0","11.99",,"2","10","1","2026-04-11"
"adhesive wall shelves","850","383","10322","11","0.11","186","48.56","1","0.54","15.99","26.99","39","103","26","34","8.88","0","0.0","15.99",,"8","19","4","9","2.35","0","0.0","16.98",,"2","6","0","2026-04-11"
"11 x 14 natural oak frame without mat","708","10","221","18","8.14","6","60.0","1","16.67","23.99","23.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"18x24 rounded edge frame","487","15","466","15","3.22","11","73.33","2","18.18","58.99","63.59","0","1","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"black floating shelves heavy dutyb astheyic","291","2","44","2","4.55","2","100.0","1","50.0","20.99","24.99","1","1","0","2","100.0","1","50.0","20.99","24.99","1","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"shelf wall mount 8"" deep","187","9","197","13","6.6","3","33.33","1","33.33","19.99","24.99","1","2","0","1","11.11","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"floating shelves wood wall mounted","587","391","9261","33","0.36","162","41.43","1","0.62","26.99","114.99","23","69","41","27","6.91","0","0.0","26.96",,"4","13","7","3","0.77","0","0.0","23.99",,"1","2","0","2026-04-11"
"wall shelves heavy duty and deep","894","3","66","9","13.64","4","133.33","1","25.0","42.99","48.99","0","0","3","1","33.33","0","0.0","33.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"wood shelf 9 inch deep","954","6","123","8","6.5","2","33.33","1","50.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"small floating shelf","346","3089","74153","123","0.17","1336","43.25","3","0.22","13.99","24.99","135","758","240","283","9.16","0","0.0","11.99",,"31","163","48","78","2.53","0","0.0","11.99",,"10","49","11","2026-04-11"
"linen closet shelves","786","883","23116","13","0.06","320","36.24","1","0.31","43.99","63.99","24","107","70","40","4.53","0","0.0","42.99",,"2","11","11","4","0.45","0","0.0","29.95",,"0","1","2","2026-04-11"
"4x6 wooden frame","181","64","2086","17","0.81","23","35.94","1","4.35","8.99","13.99","1","11","4","13","20.31","1","7.69","6.95","13.99","1","8","1","9","14.06","0","0.0","6.39",,"1","5","1","2026-04-11"
"wall metal shelves with lip. 20” wide, 8” deep","528","8","170","8","4.71","7","87.5","2","28.57","24.99","24.99","0","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wooden frame","370","1326","38115","134","0.35","306","23.08","1","0.33","18.99","25.99","23","144","69","75","5.66","0","0.0","16.99",,"10","31","22","22","1.66","0","0.0","9.99",,"4","12","5","2026-04-11"
"16x20 frame matted to 11x14","339","885","24694","151","0.61","376","42.49","3","0.8","34.19","42.99","25","137","110","84","9.49","0","0.0","34.99",,"7","22","33","29","3.28","0","0.0","29.99",,"2","8","12","2026-04-11"
"27 x 40 frame with mat","762","24","519","15","2.89","10","41.67","1","10.0","59.99","24.99","0","1","2","2","8.33","0","0.0","54.24",,"0","0","1","2","8.33","0","0.0","54.24",,"0","0","1","2026-04-11"
"5x7 picture frame without mat","411","29","1144","18","1.57","15","51.72","3","20.0","14.99","17.99","0","9","6","1","3.45","0","0.0","6.96",,"0","1","0","1","3.45","0","0.0","6.96",,"0","1","0","2026-04-11"
"small gloating shelves gray","848","11","242","11","4.55","6","54.55","1","16.67","23.99","26.99","0","5","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"under window wall shelf","948","12","268","8","2.99","8","66.67","1","12.5","29.95","24.24","2","2","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"24 x 36 walnut frame","570","44","1337","38","2.84","27","61.36","1","3.7","54.99","83.99","0","1","13","4","9.09","0","0.0","58.99",,"0","0","1","2","4.55","0","0.0","58.99",,"0","0","1","2026-04-11"
"16x20 frame","414","6266","182000","127","0.07","2236","35.68","0","0.0","24.28",,"149","701","710","860","13.72","0","0.0","23.49",,"79","319","259","365","5.83","0","0.0","23.49",,"48","155","101","2026-04-11"
"24 x 36 poster frame","571","3928","111986","74","0.07","1647","41.93","0","0.0","41.88",,"9","436","509","683","17.39","0","0.0","39.99",,"1","194","204","254","6.47","0","0.0","39.99",,"1","87","85","2026-04-11"
"70 x 100 cm frame","620","111","3877","27","0.7","39","35.14","1","2.56","47.99","57.99","0","3","28","2","1.8","0","0.0","47.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"dark grey shelves for bedroom 12” deep","883","10","223","10","4.48","7","70.0","1","14.29","34.82","28.99","0","5","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"fancy wooden picture frame 11x8.5","244","2","120","4","3.33","1","50.0","1","100.0","21.99","21.99","0","0","0","1","50.0","1","100.0","21.99","21.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"24 x 30 frame","490","685","20434","52","0.25","283","41.31","1","0.35","34.89","73.99","0","55","106","91","13.28","0","0.0","33.75",,"0","14","35","29","4.23","0","0.0","33.99",,"0","7","13","2026-04-11"
"oak frame","365","200","6596","177","2.68","79","39.5","0","0.0","20.99",,"7","30","16","19","9.5","0","0.0","15.15",,"1","10","2","6","3.0","0","0.0","14.99",,"0","6","0","2026-04-11"
"18x25 orange frame","87","3","59","1","1.69","1","33.33","1","100.0","49.99","49.99","0","0","0","1","33.33","1","100.0","49.99","49.99","0","0","0","1","33.33","1","100.0","49.99","49.99","0","0","0","2026-04-11"
"24x30 wood picture frames","257","34","721","3","0.42","16","47.06","1","6.25","61.19","73.99","0","5","7","3","8.82","1","33.33","34.99","73.99","0","0","2","1","2.94","0","0.0","31.98",,"0","0","0","2026-04-11"
"photo mat for inside an 8.5 x 11 frame.","530","4","88","7","7.95","2","50.0","2","100.0","19.99","19.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"book shelf for wall","387","6014","153180","108","0.07","1582","26.31","1","0.06","29.97","28.99","124","573","322","329","5.47","0","0.0","27.1",,"35","126","60","37","0.62","0","0.0","24.99",,"7","20","2","2026-04-11"
"floating live edge shelves","124","98","2891","100","3.46","39","39.8","1","2.56","85.0","131.99","2","8","20","3","3.06","1","33.33","109.99","131.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"custom picture frame","771","598","17080","14","0.08","195","32.61","1","0.51","16.99","87.99","3","24","12","10","1.67","0","0.0","14.99",,"1","4","0","1","0.17","0","0.0","14.99",,"0","0","0","2026-04-11"
"oak wall mounted shelves","926","18","375","8","2.13","12","66.67","1","8.33","31.99","28.99","1","6","4","1","5.56","0","0.0","15.99",,"1","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"5 x 7 picture frame wood","719","56","1800","17","0.94","19","33.93","1","5.26","13.99","17.99","1","8","8","7","12.5","0","0.0","8.99",,"1","2","2","5","8.93","0","0.0","4.98",,"1","1","1","2026-04-11"
"corner wall shelf","624","6121","151833","26","0.02","2360","38.56","1","0.04","26.59","24.99","204","1160","474","469","7.66","0","0.0","24.99",,"49","257","78","69","1.13","0","0.0","22.99",,"7","53","6","2026-04-11"
"12 inch shelves","555","179","4356","41","0.94","86","48.04","1","1.16","24.99","28.99","5","51","10","1","0.56","0","0.0","9.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"5x7 picture frames","188","1741","54385","12","0.02","593","34.06","1","0.17","16.99","17.99","77","343","106","250","14.36","1","0.4","15.96","17.99","39","141","50","114","6.55","0","0.0","13.99",,"23","69","19","2026-04-11"
"live edge wall shelf 48""","186","7","151","13","8.61","3","42.86","1","33.33","102.99","102.99","0","2","0","1","14.29","1","100.0","102.99","102.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"6 x 8 picture frame","561","684","20910","77","0.37","323","47.22","0","0.0","8.99",,"21","183","77","144","21.05","0","0.0","8.99",,"14","80","32","60","8.77","0","0.0","8.4",,"7","40","10","2026-04-11"
"22x28 natural wood frame","171","14","522","21","4.02","10","71.43","1","10.0","38.99","64.99","0","2","3","8","57.14","1","12.5","33.97","64.99","0","2","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"8x10 picture frame","13","62095","1569627","491","0.03","26586","42.82","9","0.03","9.99","18.99","5150","14333","4155","12460","20.07","2","0.02","8.99","18.99","2839","6848","1633","5576","8.98","0","0.0","7.58",,"1476","3167","622","2026-04-11"
"picture frames 4x6","125","10319","288522","62","0.02","3040","29.46","2","0.07","13.99","13.99","385","1702","496","1356","13.14","1","0.07","11.99","13.99","186","826","198","539","5.22","0","0.0","9.99",,"96","353","56","2026-04-11"
"12 inch deep floating shelves","501","254","7518","86","1.14","117","46.06","0","0.0","69.99",,"5","49","48","8","3.15","0","0.0","34.82",,"0","5","3","0","0.0","0",,,,"0","0","0","2026-04-11"
"8 inch floating shelf rustic wood","521","6","133","8","6.02","4","66.67","2","50.0","24.99","24.99","0","3","1","1","16.67","0","0.0","39.99",,"0","1","0","1","16.67","0","0.0","39.99",,"0","1","0","2026-04-11"
"walnut frame 16x20","662","65","1770","22","1.24","31","47.69","1","3.23","39.59","24.99","0","5","12","12","18.46","0","0.0","35.99",,"0","2","5","0","0.0","0",,,,"0","0","0","2026-04-11"
"wood 22x28 frame","787","10","204","13","6.37","3","30.0","1","33.33","53.81","64.99","0","0","2","1","10.0","0","0.0","53.81",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wall picture frames","465","2261","66643","64","0.1","624","27.6","1","0.16","24.99","20.99","58","296","136","121","5.35","0","0.0","22.99",,"20","53","24","22","0.97","0","0.0","19.99",,"4","10","4","2026-04-11"
"5x7 wood frame","156","274","9437","36","0.38","96","35.04","1","1.04","12.74","17.99","7","52","20","46","16.79","1","2.17","12.99","17.99","4","25","9","21","7.66","0","0.0","9.99",,"1","12","8","2026-04-11"
"single floating shelf for wall 8 inch deep","133","6","132","6","4.55","6","100.0","3","50.0","24.99","24.99","0","3","3","2","33.33","1","50.0","14.82","24.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"11x14 picture frame with mat","2","5474","143132","1487","1.04","2395","43.75","30","1.25","18.99","21.99","389","1201","465","823","15.03","4","0.49","17.99","22.99","159","437","126","336","6.14","1","0.3","14.99","24.99","88","165","48","2026-04-11"
