Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 17 | 2026-04-19 - 2026-04-25 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"one wood floating shelf","669","9","184","7","3.8","4","44.44","1","25.0","27.99","131.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"1612 shelves","746","5","90","5","5.56","4","80.0","1","25.0","26.99","26.99","0","4","0","1","20.0","0","0.0","45.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22x28 glass picture frame","704","3","66","6","9.09","3","100.0","1","33.33","57.99","64.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"31.5 floating shelf","920","5","102","3","2.94","2","40.0","1","50.0","25.95","27.99","0","0","0","1","20.0","0","0.0","25.95",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid wood long wall shelf","612","7","415","9","2.17","3","42.86","1","33.33","78.99","78.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"8.5 by 11 table top","910","3","66","3","4.55","3","100.0","1","33.33","32.99","19.99","0","3","0","1","33.33","0","0.0","32.99",,"0","1","0","1","33.33","0","0.0","32.99",,"0","1","0","2026-04-25"
"heavy duty floating decorative shelf white","190","1","20","1","5.0","1","100.0","1","100.0","26.99","26.99","0","1","0","1","100.0","1","100.0","26.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall shelf 8 inches deep","105","12","334","17","5.09","4","33.33","1","25.0","19.99",,"0","2","1","1","8.33","1","100.0",,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"7” wide live edge floating shelves","363","12","265","35","13.21","15","125.0","1","6.67","108.14","131.99","0","3","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"gold trim picture frames 8x10","815","8","193","4","2.07","5","62.5","1","20.0","17.99","17.99","1","3","1","1","12.5","0","0.0","21.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"20x36 frame with glass","851","3","180","4","2.22","3","100.0","1","33.33","47.99","47.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"hanging book sheleves","666","7","420","7","1.67","7","100.0","1","14.29","19.99","26.99","0","6","1","1","14.29","0","0.0","15.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22x28 frame with 18x24 opening","447","12","514","18","3.5","9","75.0","1","11.11","62.99","64.99","0","6","3","2","16.67","0","0.0","62.99",,"0","1","1","1","8.33","0","0.0","65.54",,"0","0","1","2026-04-25"
"8.5 x 11 matted framed","974","2","66","2","3.03","2","100.0","1","50.0","19.99","19.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves for living room","331","2619","69003","43","0.06","763","29.13","1","0.13","50.34","114.99","50","187","130","146","5.57","0","0.0","50.01",,"12","38","25","8","0.31","0","0.0","35.99",,"0","3","0","2026-04-25"
"floating book shelves for wall","583","7190","170396","47","0.03","3013","41.91","0","0.0","26.99",,"364","1400","702","716","9.96","0","0.0","25.87",,"88","352","144","132","1.84","0","0.0","24.95",,"20","79","26","2026-04-25"
"picture frame matted to 6x8","778","18","723","5","0.69","15","83.33","1","6.67","16.99","16.99","3","5","7","6","33.33","0","0.0","9.99",,"1","4","1","5","27.78","0","0.0","9.99",,"1","3","1","2026-04-25"
"8.5 by 11 picture frame rounded natural wood","846","3","64","4","6.25","4","133.33","1","25.0","22.99","21.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"24x36 wood frame walnut","651","10","298","7","2.35","8","80.0","1","12.5","33.89","28.99","0","0","0","2","20.0","0","0.0","42.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"cool 8.5x11 picture frame","981","7","177","2","1.13","3","42.86","1","33.33","19.99","21.99","0","1","1","1","14.29","0","0.0","19.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"36 inch floating shelf single","524","35","1029","12","1.17","18","51.43","1","5.56","39.99","112.99","0","2","6","2","5.71","0","0.0","30.99",,"0","1","0","2","5.71","0","0.0","30.99",,"0","1","0","2026-04-25"
"4ftx 18 in white shelf for wall","915","3","60","3","5.0","2","66.67","1","50.0","39.94","72.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating book shelf wood corner","228","1","60","6","10.0","12","1200.0","6","50.0","89.99","114.99","0","1","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"repisas pequeñas para pared","157","65","1376","3","0.22","30","46.15","1","3.33","20.99","26.99","2","9","3","4","6.15","1","25.0","16.71","26.99","1","2","0","1","1.54","0","0.0","22.99",,"0","1","0","2026-04-25"
"2 pack floating shelves live edge light","425","13","289","22","7.61","11","84.62","1","9.09","93.99","114.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"6x8 photo frame","503","167","4993","14","0.28","66","39.52","1","1.52","9.99","16.99","2","39","17","16","9.58","0","0.0","7.99",,"0","11","4","5","2.99","0","0.0","6.79",,"0","4","1","2026-04-25"
"12x48 white shelf for wall","635","5","101","8","7.92","7","140.0","1","14.29","65.99","72.99","0","0","0","1","20.0","0","0.0","65.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating bookshelves","445","1608","47020","56","0.12","698","43.41","0","0.0","27.99",,"63","306","181","125","7.77","0","0.0","26.99",,"13","59","29","20","1.24","0","0.0","24.95",,"4","10","5","2026-04-25"
"hanging shelves for wall","565","2084","54461","10","0.02","779","37.38","1","0.13","23.97","48.99","115","329","144","136","6.53","0","0.0","23.99",,"21","54","28","29","1.39","0","0.0","20.99",,"9","9","4","2026-04-25"
"picture frames 18x24 with mat","858","26","945","4","0.42","14","53.85","1","7.14","51.99","67.99","1","7","5","5","19.23","0","0.0","29.99",,"1","1","3","3","11.54","0","0.0","25.49",,"1","1","1","2026-04-25"
"8x10 picture frame wood","611","921","24757","46","0.19","444","48.21","0","0.0","12.99",,"46","259","86","184","19.98","0","0.0","11.98",,"19","111","32","72","7.82","0","0.0","9.99",,"9","50","11","2026-04-25"
"18x24 light oak wood frame with mat","38","3","65","1","1.54","2","66.67","1","50.0","63.99","64.99","0","0","2","1","33.33","1","100.0","64.99","64.99","0","0","1","1","33.33","1","100.0","64.99","64.99","0","0","1","2026-04-25"
"mid century modern wall mounted book shelf ondulated","582","3","99","10","10.1","2","66.67","1","50.0","28.49","46.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"27x20 picture frame","713","63","1372","6","0.44","31","49.21","1","3.23","28.49","64.99","0","9","9","16","25.4","0","0.0","28.49",,"0","5","3","4","6.35","0","0.0","24.99",,"0","2","0","2026-04-25"
"floating book shelves for wall 20 in","895","3","66","3","4.55","2","66.67","1","50.0","24.24","24.24","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf","77","29575","792302","336","0.04","10887","36.81","2","0.02","23.99","89.99","1869","4424","2240","1716","5.8","0","0.0","20.99",,"314","716","326","450","1.52","0","0.0","19.99",,"111","229","62","2026-04-25"
"frames for canvas paintings","608","1298","35772","9","0.03","439","33.82","1","0.23","22.99","20.99","16","162","159","44","3.39","0","0.0","21.99",,"4","16","19","7","0.54","0","0.0","21.99",,"0","3","2","2026-04-25"
"22 x28 frame","659","14","640","7","1.09","11","78.57","1","9.09","34.99","64.99","0","3","7","3","21.43","0","0.0","34.99",,"0","0","3","1","7.14","0","0.0","34.99",,"0","0","1","2026-04-25"
"floating shelf greige 12 inch deep","728","19","421","6","1.43","21","110.53","1","4.76","39.99","28.99","0","4","10","2","10.53","0","0.0","24.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"set of 2: rustic modern round floating shelves with heavy-duty paulownia wood & industrial pipe brackets - wall-mounted shelving suitable for bedroom, bathroom, living room - install, space-saving display rack (books, photos, decor)","163","4","75","3","4.0","2","50.0","1","50.0","23.98","24.99","0","0","0","1","25.0","1","100.0","24.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid wood shelf board","591","63","2234","46","2.06","35","55.56","0","0.0","40.04",,"0","8","10","1","1.59","0","0.0","149.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelves light wood","438","182","4458","19","0.43","85","46.7","1","1.18","31.99","114.99","4","42","22","20","10.99","0","0.0","26.99",,"2","8","7","3","1.65","0","0.0","26.99",,"0","2","1","2026-04-25"
"wood shelf l-brackets","809","12","245","4","1.63","6","50.0","1","16.67","39.95","112.99","0","0","0","1","8.33","0","0.0","39.95",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"frames with mat","459","146","4177","17","0.41","49","33.56","1","2.04","19.99","25.99","14","19","10","17","11.64","0","0.0","15.99",,"9","5","2","7","4.79","0","0.0","7.98",,"6","1","0","2026-04-25"
"11x14 oak frame","17","47","1432","12","0.84","19","40.43","1","5.26","14.99","20.99","0","15","4","8","17.02","1","12.5","14.99","20.99","0","5","3","5","10.64","1","20.0","20.99","20.99","0","4","1","2026-04-25"
"12x10 floating shelf","402","46","1105","26","2.35","31","67.39","1","3.23","22.49","26.99","0","16","13","2","4.35","0","0.0","22.49",,"0","0","1","1","2.17","0","0.0","22.77",,"0","0","0","2026-04-25"
"20x24 rustic wood frame","624","13","278","8","2.88","7","53.85","1","14.29","48.99","43.99","0","1","2","3","23.08","0","0.0","56.98",,"0","1","0","1","7.69","0","0.0","56.98",,"0","1","0","2026-04-25"
"12x16 picture frame","236","4295","107645","71","0.07","1943","45.24","3","0.15","12.59","25.99","317","938","377","903","21.02","0","0.0","9.99",,"168","446","151","344","8.01","0","0.0","8.99",,"71","187","44","2026-04-25"
"wall shelves for living room","69","3908","99923","122","0.12","1348","34.49","2","0.15","27.99","26.99","194","554","286","204","5.22","1","0.49","25.49","114.99","38","88","38","30","0.77","0","0.0","26.99",,"10","10","7","2026-04-25"
"black book shelf","529","1698","44629","49","0.11","597","35.16","0","0.0","62.58",,"8","127","98","176","10.37","0","0.0","56.0",,"3","35","32","13","0.77","0","0.0","64.35",,"0","5","0","2026-04-25"
"floating shelves","5","135582","3429343","1181","0.03","54772","40.4","6","0.01","24.99","102.99","9540","22115","10642","8972","6.62","1","0.01","22.97","102.99","1694","3635","1607","1727","1.27","0","0.0","20.99",,"507","767","250","2026-04-25"
"lily and faye frames","358","38","646","37","5.73","5","13.16","1","20.0","29.99","20.99","0","2","2","1","2.63","0","0.0","29.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"4 x 6 oak picture frame","31","3","180","3","1.67","2","66.67","1","50.0","12.99","12.99","0","2","0","1","33.33","1","100.0","12.99","12.99","0","1","0","1","33.33","1","100.0","12.99","12.99","0","1","0","2026-04-25"
"big 12 inch deep shelves","692","4","89","6","6.74","6","150.0","1","16.67","28.37","26.99","0","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"picture frames with mats for pictures 9 x 11","755","30","664","5","0.75","14","46.67","1","7.14","17.99","28.99","6","3","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"36 8 rustic brown shelbes","721","6","132","6","4.55","5","83.33","1","20.0","47.52","47.52","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12x16 thin frames","320","9","191","10","5.24","7","77.78","2","28.57","24.99","24.99","0","6","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"book shelf for wall","271","5326","133357","78","0.06","1652","31.02","1","0.06","29.97","26.99","135","709","337","377","7.08","0","0.0","27.97",,"31","176","75","49","0.92","0","0.0","19.99",,"7","32","4","2026-04-25"
"floating live edge shelves","293","86","2250","57","2.53","41","47.67","1","2.44","80.99","94.99","1","20","8","7","8.14","0","0.0","80.74",,"0","4","2","3","3.49","0","0.0","80.74",,"0","2","0","2026-04-25"
"solid oak picture frames","116","12","232","9","3.88","6","50.0","1","16.67","14.99","25.99","0","3","0","2","16.67","1","50.0","14.99","25.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"repisas para baño","802","3817","84784","4","0.0","1548","40.56","1","0.06","24.99","26.99","201","519","228","184","4.82","0","0.0","21.99",,"38","66","22","33","0.86","0","0.0","19.99",,"10","15","3","2026-04-25"
"22x28 wooden picture frame","305","13","376","16","4.26","9","69.23","2","22.22","37.99","64.99","0","1","1","3","23.08","0","0.0","30.99",,"0","0","1","1","7.69","0","0.0","19.46",,"0","0","0","2026-04-25"
"11x14 frame real glass kovascape","20","2","36","10","27.78","1","50.0","1","100.0","20.99","20.99","0","0","1","1","50.0","1","100.0","20.99","20.99","0","0","1","1","50.0","1","100.0","20.99","20.99","0","0","1","2026-04-25"
"matted to 6x8 frames","141","4","88","4","4.55","4","100.0","1","25.0","19.79","16.99","3","1","0","1","25.0","1","100.0","16.99","16.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"11x14 picture frame","233","33219","819438","117","0.01","15148","45.6","2","0.01","9.49","20.99","2886","7975","2479","6597","19.86","0","0.0","7.99",,"1525","3516","928","3027","9.11","0","0.0","6.99",,"809","1675","354","2026-04-25"
"55” live edge floating shelves","417","16","351","60","17.09","17","106.25","0","0.0","118.91",,"0","1","12","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall shelves","87","65524","1676296","233","0.01","22711","34.66","3","0.01","23.99","89.99","3748","9659","4157","4665","7.12","0","0.0","22.99",,"816","2028","801","757","1.16","0","0.0","20.8",,"213","344","107","2026-04-25"
"wall mount shelf white with brackets","45","1","22","1","4.55","1","100.0","1","100.0","26.99","26.99","0","0","1","1","100.0","1","100.0","26.99","26.99","0","0","1","1","100.0","1","100.0","24.29","24.29","0","0","1","2026-04-25"
"36 inch floating shelves","65","1080","29396","286","0.97","577","53.43","6","1.04","56.09","114.99","13","176","225","103","9.54","0","0.0","53.09",,"0","34","42","21","1.94","0","0.0","52.99",,"0","7","10","2026-04-25"
"5x7 wall frame","639","393","11324","8","0.07","179","45.55","1","0.56","11.72","16.99","24","108","30","60","15.27","0","0.0","9.99",,"12","29","14","18","4.58","0","0.0","7.99",,"3","10","4","2026-04-25"
"black shelf rubbermaid 29.9cm x 90.9cm","14","2","84","8","9.52","2","100.0","2","100.0","63.99","63.99","0","1","0","1","50.0","1","100.0","63.99","63.99","0","1","0","1","50.0","1","100.0","63.99","63.99","0","1","0","2026-04-25"
"wall mount bookshelf","84","1257","30959","70","0.23","440","35.0","1","0.23","32.73","26.99","33","175","131","78","6.21","1","1.28","30.98","26.99","8","39","18","6","0.48","0","0.0","27.1",,"1","3","2","2026-04-25"
"wall shelves 8 inches deep","345","66","1862","40","2.15","29","43.94","1","3.45","33.95","24.99","0","16","8","3","4.55","0","0.0","37.97",,"0","2","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"book shelf tall thin","992","9","185","2","1.08","3","33.33","1","33.33","29.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"welland mission floating shelf 24 inch","207","2","34","1","2.94","1","50.0","1","100.0","94.99","94.99","0","0","1","1","50.0","1","100.0","94.99","94.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"12x16 walnut frame with matte","701","3","180","6","3.33","1","33.33","1","100.0","28.99","28.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"metal and wood floating shelves industrial","493","72","1565","14","0.89","28","38.89","1","3.57","65.99","24.99","1","8","5","2","2.78","0","0.0","17.97",,"1","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"black floating shelves 8 inch deep","657","30","604","7","1.16","24","80.0","1","4.17","29.81","24.99","0","4","16","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"60"" live edge wood shelf board","454","9","174","18","10.34","1","11.11","1","100.0","131.99","131.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"16 ft x 8 shelf","870","3","66","3","4.55","3","100.0","1","33.33","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"deep floating shelf","430","300","8843","59","0.67","117","39.0","0","0.0","29.99",,"10","61","34","19","6.33","0","0.0","29.99",,"1","10","7","6","2.0","0","0.0","27.99",,"1","3","1","2026-04-25"
"floating shelves for wall 36 inche 8 deep","817","2","44","4","9.09","1","50.0","1","100.0","48.99","48.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"27x40 inch poster frame with mat","607","66","1574","9","0.57","41","62.12","1","2.44","56.79","96.99","0","8","6","8","12.12","0","0.0","56.79",,"0","3","2","4","6.06","0","0.0","44.99",,"0","2","1","2026-04-25"
"solid wood floating shelves with metal brackets","26","4","104","4","3.85","2","50.0","1","50.0","24.99","24.99","0","2","0","1","25.0","1","100.0","24.99","24.99","0","1","0","1","25.0","1","100.0","24.99","24.99","0","1","0","2026-04-25"
"24x30 frame matted to 18x24","429","51","1597","22","1.38","81","158.82","1","1.23","63.99","73.99","0","6","35","16","31.37","0","0.0","69.99",,"0","4","6","1","1.96","0","0.0","69.99",,"0","0","1","2026-04-25"
"black wall shelves","48","2018","51665","295","0.57","870","43.11","5","0.57","24.99","24.99","130","382","172","276","13.68","2","0.72","24.99","24.99","40","122","51","41","2.03","0","0.0","22.99",,"9","22","8","2026-04-25"
"4’ shelf gold","121","12","239","7","2.93","4","33.33","1","25.0","30.99","60.99","0","1","1","1","8.33","1","100.0","60.99","60.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood shelve","531","62","1668","12","0.72","14","22.58","1","7.14","25.49","89.99","1","7","3","2","3.23","0","0.0","12.82",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"natural wood color shelves","689","7","304","6","1.97","2","28.57","1","50.0","89.99","89.99","0","1","0","1","14.29","0","0.0","169.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"art frame 22x28 with mat white","857","4","88","4","4.55","4","100.0","1","25.0","59.99","64.99","0","0","4","1","25.0","0","0.0","59.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"wall mount shelf 8in x 26 in","827","4","80","4","5.0","3","75.0","1","33.33","19.99","44.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 inch heavy duty shelf","25","3","142","5","3.52","4","133.33","1","25.0","26.99","26.99","0","4","0","1","33.33","1","100.0","26.99","26.99","0","1","0","1","33.33","1","100.0","26.99","26.99","0","1","0","2026-04-25"
