Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 16 | 2026-04-12 - 2026-04-18 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"black wall shelves 9 inches deep, 12 inches wide","810","4","235","8","3.4","2","50.0","1","50.0","24.99","24.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x16 frame with mat","397","1253","33258","89","0.27","538","42.94","0","0.0","19.41",,"47","262","126","137","10.93","0","0.0","18.99",,"11","71","37","56","4.47","0","0.0","17.99",,"5","30","14","2026-04-18"
"16x24 frame wood","563","141","4552","19","0.42","59","41.84","1","1.69","28.99","45.99","0","21","24","21","14.89","0","0.0","27.99",,"0","10","7","9","6.38","0","0.0","27.99",,"0","3","4","2026-04-18"
"large floating shelves for wall heavy duty","800","66","1767","8","0.45","12","18.18","1","8.33","56.49","24.99","0","7","3","2","3.03","0","0.0","46.47",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood frames with glasss","196","2","120","4","3.33","2","100.0","1","50.0","19.88","25.99","0","2","0","2","100.0","1","50.0","19.88","25.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"live edge fliating shelving with brackets","305","39","858","78","9.09","13","33.33","2","15.38","129.99","131.99","0","0","9","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"2 shelves 30x10","864","8","174","7","4.02","4","50.0","1","25.0","20.99","24.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"kitchen shelves wall mounted 12 inch deep","656","6","208","13","6.25","5","83.33","1","20.0","53.99","51.99","0","0","3","1","16.67","0","0.0","56.49",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"anti glare picture frame","414","52","1285","10","0.78","14","26.92","2","14.29","45.99","81.99","0","5","4","1","1.92","0","0.0","87.99",,"0","0","1","1","1.92","0","0.0","87.99",,"0","0","1","2026-04-18"
"self","527","4600","100760","60","0.06","168","3.65","0","0.0","35.99",,"7","49","28","38","0.83","0","0.0","18.99",,"0","13","4","4","0.09","0","0.0","0.0",,"0","1","0","2026-04-18"
"slim wood shelves for wall","736","4","82","10","12.2","1","25.0","1","100.0","89.99","89.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"high weight capacity wall shelves","483","52","1172","31","2.65","14","26.92","1","7.14","45.99","72.99","0","4","6","4","7.69","0","0.0","33.98",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"rustic gray floating shelves","707","18","413","11","2.66","17","94.44","1","5.88","26.99","27.99","0","8","8","6","33.33","0","0.0","23.99",,"0","1","4","0","0.0","0",,,,"0","0","0","2026-04-18"
"b09x3x9nft","272","365","4195","258","6.15","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"tablas para pared flotante anchas","719","18","402","11","2.74","17","94.44","1","5.88","39.99","48.99","1","1","12","1","5.56","0","0.0","15.99",,"1","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x16 solid oak frame thick","58","1","60","3","5.0","1","100.0","1","100.0","25.99","25.99","0","1","0","1","100.0","1","100.0","25.99","25.99","0","1","0","1","100.0","1","100.0","25.99","25.99","0","1","0","2026-04-18"
"44 inch live edge floating shelves","682","4","88","12","13.64","1","25.0","1","100.0","102.99","102.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"kovascape picture frames 8x10 picture frame solid walnut wood picture","37","2","40","8","20.0","1","50.0","1","100.0","22.99","22.99","0","1","0","1","50.0","1","100.0","22.99","22.99","0","1","0","1","50.0","1","100.0","22.99","22.99","0","1","0","2026-04-18"
"14” wood shelf","861","7","154","7","4.55","5","71.43","1","20.0","39.97","89.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"20x28 picture frame natural wood","234","14","312","2","0.64","13","92.86","1","7.69","64.99","64.99","0","2","10","10","71.43","1","10.0","64.99","64.99","0","2","8","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves for wall 12 inch deep","112","96","2394","21","0.88","64","66.67","2","3.13","39.99","24.99","5","24","16","11","11.46","1","9.09","35.99","24.99","0","6","1","4","4.17","0","0.0","29.99",,"0","3","0","2026-04-18"
"12"" deep wood shelf","179","8","206","6","2.91","1","12.5","1","100.0","24.99","24.99","0","0","1","1","12.5","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"22 x 28 frame","556","397","12563","19","0.15","163","41.06","1","0.61","32.99","67.99","0","46","62","60","15.11","0","0.0","30.95",,"0","19","24","28","7.05","0","0.0","30.99",,"0","10","12","2026-04-18"
"natural wood and black metal shelves","184","2","44","6","13.64","2","100.0","1","50.0","22.97","63.99","0","1","0","2","100.0","1","50.0","22.97","63.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black wall shelf","87","1310","33414","204","0.61","473","36.11","6","1.27","23.99","44.99","62","195","102","109","8.32","1","0.92","23.99","24.99","12","50","21","22","1.68","0","0.0","20.99",,"2","14","1","2026-04-18"
"rustic white shelf for wall","749","16","345","10","2.9","11","68.75","1","9.09","34.99","48.99","0","2","6","2","12.5","0","0.0","17.95",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"12 in wide shelf","152","63","1696","12","0.71","30","47.62","1","3.33","36.99","24.99","4","7","4","5","7.94","1","20.0","28.99","24.99","0","1","2","1","1.59","0","0.0","35.98",,"0","1","0","2026-04-18"
"8x10 picture frame with mat","104","3768","99094","116","0.12","1617","42.91","1","0.06","14.99","22.99","300","859","294","552","14.65","1","0.18","9.99","22.99","133","278","92","232","6.16","0","0.0","7.98",,"62","126","24","2026-04-18"
"floating wood shelves","324","1996","52724","95","0.18","832","41.68","1","0.12","32.99","114.99","92","340","193","117","5.86","0","0.0","29.99",,"8","63","27","18","0.9","0","0.0","33.99",,"3","8","5","2026-04-18"
"wood frame 18x24","532","83","2786","23","0.83","52","62.65","1","1.92","41.39","49.99","0","12","26","8","9.64","0","0.0","34.99",,"0","4","3","2","2.41","0","0.0","28.99",,"0","0","2","2026-04-18"
"27.5 in by 21.5 in frame","255","19","355","1","0.28","15","78.95","1","6.67","49.99","67.99","0","0","1","10","52.63","1","10.0","58.99","67.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"gold24x36 picture frames","905","18","384","6","1.56","10","55.56","1","10.0","34.99","28.99","0","0","0","5","27.78","0","0.0","40.99",,"0","0","0","1","5.56","0","0.0","49.99",,"0","0","0","2026-04-18"
"underlit floating wood shelf","270","4","89","1","1.12","3","75.0","1","33.33","114.99","114.99","0","0","2","1","25.0","1","100.0","114.99","114.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"50x70 poster frame","762","26","703","9","1.28","14","53.85","1","7.14","33.99","67.99","0","6","7","1","3.85","0","0.0","76.99",,"0","0","1","1","3.85","0","0.0","76.99",,"0","0","1","2026-04-18"
"small wall shelves","15","1608","43284","252","0.58","672","41.79","5","0.74","16.99","24.99","109","331","94","131","8.15","1","0.76","16.14","24.99","19","69","18","41","2.55","1","2.44","15.99","24.99","5","26","5","2026-04-18"
"wall shelf 10 inch deep","366","132","3148","102","3.24","57","43.18","0","0.0","29.82",,"10","28","15","11","8.33","0","0.0","29.82",,"2","5","3","3","2.27","0","0.0","29.82",,"1","2","0","2026-04-18"
"bgmg wood floating shelves for wall","650","13","239","13","5.44","9","69.23","1","11.11","49.99","94.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"18x24 walnut frame","541","82","2045","21","1.03","62","75.61","1","1.61","37.99","53.99","0","12","20","7","8.54","0","0.0","29.99",,"0","1","3","5","6.1","0","0.0","53.99",,"0","1","2","2026-04-18"
"matted to 11x14 picture frame","403","369","10439","87","0.83","132","35.77","0","0.0","22.99",,"14","55","38","43","11.65","0","0.0","18.99",,"4","16","15","11","2.98","0","0.0","18.99",,"1","8","2","2026-04-18"
"wall bookshelf","279","7447","181157","135","0.07","2372","31.85","2","0.08","29.97","24.99","185","1031","504","460","6.18","0","0.0","29.97",,"33","193","108","42","0.56","0","0.0","24.95",,"7","26","6","2026-04-18"
"wall shelves white","115","520","14057","13","0.09","215","41.35","2","0.93","23.99","24.99","34","111","35","64","12.31","1","1.56","23.99","24.99","10","35","13","12","2.31","0","0.0","23.99",,"2","7","2","2026-04-18"
"floating shelf 24x9 with black brackets","865","22","1199","7","0.58","10","45.45","1","10.0","41.99","41.99","0","2","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"picture frame walnut","610","39","1300","16","1.23","10","25.64","1","10.0","16.99","83.99","0","2","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"5x7 picture frame wooden","775","31","766","9","1.17","19","61.29","1","5.26","9.99","16.99","1","17","0","2","6.45","0","0.0","5.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame 16x24","516","573","16848","24","0.14","221","38.57","1","0.45","22.99","45.99","8","67","75","95","16.58","0","0.0","22.99",,"4","30","31","34","5.93","0","0.0","22.99",,"1","12","14","2026-04-18"
"12 x 16 fram","268","5","260","1","0.38","3","60.0","1","33.33","16.66","25.99","0","2","1","3","60.0","1","33.33","16.66","25.99","0","2","1","1","20.0","0","0.0","16.66",,"0","0","1","2026-04-18"
"industrial+style+12 inch deep+floating+shelves","811","3","99","8","8.08","2","66.67","1","50.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"22x 28 matted","965","4","220","5","2.27","1","25.0","1","100.0","67.99","67.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24"" x 8"" wall rack shelf","632","10","510","14","2.75","3","30.0","1","33.33","39.97","44.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"4x6 tabletop picture frame","265","16","388","1","0.26","11","68.75","1","9.09","13.99","13.99","0","2","3","7","43.75","1","14.29","12.99","13.99","0","1","2","2","12.5","0","0.0","4.99",,"0","1","1","2026-04-18"
"matted photo frames","894","52","1661","6","0.36","19","36.54","1","5.26","19.99","13.99","1","7","7","4","7.69","0","0.0","25.49",,"0","1","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall wooden shelves garage","450","9","193","4","2.07","4","44.44","2","50.0","63.99","51.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame with mat 2:3","948","9","185","6","3.24","5","55.56","1","20.0","27.99","27.99","1","4","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"picture frame with stand 16 x 21","992","5","100","5","5.0","4","80.0","1","25.0","22.99","21.99","0","1","1","1","20.0","0","0.0","24.99",,"0","0","0","1","20.0","0","0.0","24.99",,"0","0","0","2026-04-18"
"16x24inch frame with glass","202","4","84","4","4.76","4","100.0","1","25.0","30.44","48.59","0","1","2","3","75.0","1","33.33","30.44","48.59","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden frames","280","1386","43174","207","0.48","466","33.62","0","0.0","21.99",,"30","225","94","150","10.82","0","0.0","19.88",,"10","80","22","39","2.81","0","0.0","18.95",,"2","25","4","2026-04-18"
"book shelf wall mount","695","566","14701","49","0.33","177","31.27","0","0.0","29.97",,"19","82","33","39","6.89","0","0.0","25.99",,"3","18","9","7","1.24","0","0.0","19.99",,"1","4","1","2026-04-18"
"12 deep floating shelves","110","105","2588","29","1.12","45","42.86","2","4.44","56.49","24.99","1","24","16","8","7.62","1","12.5","56.49","24.99","0","4","3","2","1.9","0","0.0","59.99",,"0","2","0","2026-04-18"
"wall shelf 8 inches wide","630","13","363","14","3.86","8","61.54","1","12.5","34.99","24.99","0","5","3","1","7.69","0","0.0","21.84",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall shelves heavy duty","140","156","4023","16","0.4","65","41.67","1","1.54","44.97","24.99","2","22","21","11","7.05","1","9.09","49.99","24.99","1","2","2","2","1.28","0","0.0","85.49",,"0","0","1","2026-04-18"
"wooden rounded frame","971","17","377","5","1.33","8","47.06","1","12.5","19.99","19.99","1","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24 inch flat edge floating shelves, 8 inch deep solid elm wood wall shelf, heavy-duty wall mounted shelf with invisible brackets for living room, bathroom, kitchen, set of 2, natural color","163","2","38","8","21.05","2","100.0","1","50.0","71.99","89.99","0","2","0","1","50.0","1","100.0","89.99","89.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating 6' shelves live edge","931","2","44","6","13.64","2","100.0","1","50.0","131.99","131.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"27x21.5 frame","238","7","137","2","1.46","1","14.29","1","100.0","67.99","67.99","0","0","0","1","14.29","1","100.0","67.99","67.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall mountable solid very deep small width shelves","134","5","100","20","20.0","5","100.0","1","20.0","12.89","24.99","3","2","0","1","20.0","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood shelves for wall","581","3056","74991","55","0.07","1057","34.59","0","0.0","29.99",,"122","430","226","159","5.2","0","0.0","28.49",,"26","63","33","23","0.75","0","0.0","29.99",,"6","12","4","2026-04-18"
"big photo frame","703","160","3668","11","0.3","49","30.63","1","2.04","22.99","73.99","16","13","9","8","5.0","0","0.0","8.99",,"4","2","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"24 x 8 floating shelves for wall","229","10","205","2","0.98","8","80.0","1","12.5","46.99","89.99","0","5","3","2","20.0","1","50.0","80.99","89.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16x20 frames veneer","584","20","443","18","4.06","23","115.0","1","4.35","35.99","38.99","0","9","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16x20 wooden frame","41","166","4681","6","0.13","84","50.6","1","1.19","29.99","38.99","0","19","44","25","15.06","1","4.0","25.99","38.99","0","6","14","8","4.82","1","12.5","24.99","38.99","0","2","6","2026-04-18"
"frame with mat","629","471","14489","51","0.35","116","24.63","0","0.0","17.99",,"12","63","27","26","5.52","0","0.0","13.99",,"1","15","9","16","3.4","0","0.0","19.99",,"1","10","5","2026-04-18"
"5 inch deep floating shelf","940","27","849","6","0.71","12","44.44","1","8.33","31.49","44.99","0","6","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24x26 walnut frame","428","9","181","8","4.42","11","122.22","2","18.18","84.99","83.99","0","2","4","4","44.44","0","0.0","82.99",,"0","1","1","1","11.11","0","0.0","82.99",,"0","0","0","2026-04-18"
"mahogany floating shelving boards 12"" deep","185","3","60","6","10.0","3","100.0","1","33.33","62.99","63.99","0","1","1","1","33.33","1","100.0","63.99","63.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x20 gray shelf with hardware","807","8","128","8","6.25","6","75.0","1","16.67","27.99","28.99","0","0","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8x10, wood, rounded corner frame","604","8","177","16","9.04","4","50.0","1","25.0","17.99","17.99","0","0","4","1","12.5","0","0.0","25.47",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"small book shelf for bedroom","601","238","7001","54","0.77","59","24.79","0","0.0","36.15",,"7","13","12","17","7.14","0","0.0","39.99",,"2","5","4","1","0.42","0","0.0","27.99",,"0","0","1","2026-04-18"
"8.5x11 wooden vintage frame","205","6","131","4","3.05","1","16.67","1","100.0","24.99","24.99","0","1","0","1","16.67","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"vintage wall shelves","417","509","13738","9","0.07","161","31.63","2","1.24","29.69","24.99","3","25","39","32","6.29","0","0.0","24.99",,"0","5","8","0","0.0","0",,,,"0","0","0","2026-04-18"
"rustic brown floating shelf 10 inches wide","346","4","132","6","4.55","3","75.0","3","100.0","24.24","24.24","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"22x28 to 18x24 matted","754","3","180","9","5.0","3","100.0","1","33.33","64.99","64.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"3.5x5 picture frame with mat","955","28","611","5","0.82","15","53.57","1","6.67","8.99","13.99","0","7","7","1","3.57","0","0.0","5.59",,"0","1","0","1","3.57","0","0.0","5.59",,"0","1","0","2026-04-18"
"28x22","441","19","744","6","0.81","5","26.32","2","40.0","29.99","48.99","0","2","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"b0g3nfpqp4","74","1","8","1","12.5","1","100.0","1","100.0","50.43","50.43","0","0","0","1","100.0","1","100.0","50.43","50.43","0","0","0","1","100.0","1","100.0","50.43","50.43","0","0","0","2026-04-18"
"16 24 picture frame","954","283","6102","6","0.1","124","43.82","1","0.81","25.49","45.99","6","37","43","47","16.61","0","0.0","25.48",,"3","13","16","16","5.65","0","0.0","22.99",,"1","7","4","2026-04-18"
"wall shelves with brackets","98","1880","46672","309","0.66","631","33.56","4","0.63","28.99","24.99","96","233","121","83","4.41","0","0.0","27.49",,"12","32","19","18","0.96","0","0.0","23.99",,"2","8","6","2026-04-18"
"floating shelves, 8 inch deep wall storage, 24w x 8d wall shelves set of 2, heavy duty metal brackets, industrial book shelf for living room, kitchen, bathroom, bedroom, distressed hickory","327","7","170","18","10.59","9","128.57","3","33.33","40.84","43.64","0","6","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"8x10 picture frame no mat","215","53","2077","3","0.14","21","39.62","1","4.76","14.99","17.99","1","18","1","9","16.98","1","11.11","13.99","17.99","1","7","0","4","7.55","0","0.0","5.69",,"0","4","0","2026-04-18"
"wall shelves no nails","941","17","474","6","1.27","10","58.82","1","10.0","16.99","24.99","0","3","4","2","11.76","0","0.0","26.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"walnut wood wall shelves that are deep","627","6","131","15","11.45","2","33.33","1","50.0","29.99","51.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"40x60 frame","402","907","23204","50","0.22","291","32.08","1","0.34","45.99","45.99","5","50","60","46","5.07","0","0.0","28.99",,"2","10","10","11","1.21","0","0.0","27.99",,"2","3","2","2026-04-18"
"repisas flotantes de pared","415","11931","261589","47","0.02","4324","36.24","1","0.02","23.82","24.99","650","1369","563","593","4.97","0","0.0","21.99",,"117","219","66","99","0.83","0","0.0","20.99",,"35","44","8","2026-04-18"
