Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 14 | 2026-03-29 - 2026-04-04 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"24x36 frame wood","514","356","11408","54","0.47","153","42.98","0","0.0","44.99",,"1","20","71","41","11.52","0","0.0","42.99",,"0","5","19","13","3.65","0","0.0","41.99",,"0","2","6","2026-04-04"
"rounded corner picture frame","481","81","2443","57","2.33","31","38.27","0","0.0","29.99",,"0","15","10","5","6.17","0","0.0","27.99",,"0","2","0","1","1.23","0","0.0","27.99",,"0","0","0","2026-04-04"
"walnut 8.5x11 picture frame","699","4","81","8","9.88","2","50.0","1","50.0","8.49","21.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"large picture frames","370","1113","33668","85","0.25","285","25.61","0","0.0","34.38",,"27","77","70","52","4.67","0","0.0","29.99",,"9","11","11","12","1.08","0","0.0","9.99",,"4","3","2","2026-04-04"
"repisa 14 pulgadas profundidad","812","7","155","6","3.87","6","85.71","1","16.67","25.99","26.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"27x40 frame mat 2 pack","640","12","266","10","3.76","12","100.0","1","8.33","95.69","87.99","0","3","5","1","8.33","0","0.0","105.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"19x13 wood picture frame real glass","868","5","300","5","1.67","4","80.0","1","25.0","27.19","24.99","0","1","0","1","20.0","0","0.0","27.19",,"0","0","0","1","20.0","0","0.0","27.19",,"0","0","0","2026-04-04"
"picture frame with 8 x 11"" window","879","4","86","5","5.81","1","25.0","1","100.0","17.99","17.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24 by 36 inch walnut frame with matt","193","4","81","3","3.7","1","25.0","1","100.0","83.99","83.99","0","0","1","1","25.0","1","100.0","83.99","83.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"36 inch floating shelves heavy duty","886","2","45","5","11.11","8","400.0","1","12.5","69.82","114.99","0","7","0","1","50.0","0","0.0","52.99",,"0","1","0","1","50.0","0","0.0","52.99",,"0","1","0","2026-04-04"
"photo frames 8x10","665","475","15527","10","0.06","144","30.32","1","0.69","18.69","16.99","25","56","42","44","9.26","0","0.0","15.98",,"7","16","17","19","4.0","0","0.0","9.16",,"3","10","5","2026-04-04"
"floating shelves heavy duty 48 x 12","914","2","52","4","7.69","2","100.0","1","50.0","72.99","72.99","0","0","1","1","50.0","0","0.0","130.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid wood shelves 3/4 in thick","794","2","120","6","5.0","4","200.0","1","25.0","52.99","112.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"11x14 picture frame without mat","137","42","1014","14","1.38","19","45.24","1","5.26","14.99","24.99","1","11","3","4","9.52","1","25.0","10.82","24.99","0","3","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wooden picture frames","462","2901","81018","60","0.07","848","29.23","0","0.0","20.99",,"73","367","212","261","9.0","0","0.0","21.99",,"17","110","69","55","1.9","0","0.0","18.99",,"5","23","17","2026-04-04"
"24x36 matted frame","572","197","5648","50","0.89","66","33.5","0","0.0","53.58",,"0","15","29","19","9.64","0","0.0","49.99",,"0","2","10","2","1.02","0","0.0","49.52",,"0","1","1","2026-04-04"
"black wall shelves","271","2131","51121","93","0.18","778","36.51","4","0.51","24.99","24.99","100","343","179","250","11.73","0","0.0","23.99",,"42","101","61","46","2.16","0","0.0","22.61",,"13","23","9","2026-04-04"
"tucson wood frame","251","5","111","1","0.9","9","180.0","1","11.11","21.99","17.99","1","4","3","2","40.0","1","50.0","15.99","17.99","1","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"book shelf for wall","587","6148","149703","49","0.03","1882","30.61","0","0.0","28.97",,"179","700","433","414","6.73","0","0.0","27.1",,"45","164","99","60","0.98","0","0.0","25.49",,"9","33","10","2026-04-04"
"floating live edge shelves","792","79","2217","43","1.94","27","34.18","0","0.0","85.99",,"0","7","11","5","6.33","0","0.0","80.74",,"0","2","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid oak picture frames","649","19","441","10","2.27","9","47.37","1","11.11","19.95","13.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"deep floating shelves for wall","338","406","12069","72","0.6","152","37.44","1","0.66","29.99","50.43","14","74","38","23","5.67","0","0.0","36.97",,"2","9","6","8","1.97","0","0.0","29.99",,"0","4","2","2026-04-04"
"wall shelf heavy duty 8in","46","2","44","4","9.09","1","50.0","1","100.0","48.99","48.99","0","0","1","1","50.0","1","100.0","48.99","48.99","0","0","1","1","50.0","1","100.0","48.99","48.99","0","0","1","2026-04-04"
"16x12 shelf","458","22","696","23","3.3","3","13.64","1","33.33","39.99","28.99","0","2","1","2","9.09","0","0.0","39.99",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"frame for 27x40” print with matte","642","16","352","10","2.84","12","75.0","1","8.33","87.99","87.99","0","0","7","1","6.25","0","0.0","90.91",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"marco de fotos 8.5 x 11 para pared","652","8","178","10","5.62","9","112.5","1","11.11","19.99","22.99","4","5","0","1","12.5","0","0.0","19.99",,"1","0","0","1","12.5","0","0.0","19.99",,"1","0","0","2026-04-04"
"27x40 frame","346","372","10756","97","0.9","132","35.48","0","0.0","47.99",,"0","19","45","43","11.56","0","0.0","47.99",,"0","6","16","13","3.49","0","0.0","42.99",,"0","3","4","2026-04-04"
"acacia wood flosting shelf","943","4","88","4","4.55","3","75.0","1","33.33","89.99","89.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16"" x 8"" wooden floating wall shelf","243","1","17","1","5.88","1","100.0","1","100.0","24.99","24.99","0","0","1","1","100.0","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"acacia wood floating shelves","530","114","3215","16","0.5","39","34.21","1","2.56","44.99","114.99","1","17","8","7","6.14","0","0.0","34.99",,"1","4","1","1","0.88","0","0.0","33.99",,"0","1","0","2026-04-04"
"shelves 12 inches deep","555","124","3283","14","0.43","58","46.77","1","1.72","63.89","63.99","1","12","18","5","4.03","0","0.0","52.99",,"0","1","1","2","1.61","0","0.0","33.99",,"0","1","0","2026-04-04"
"17x20 picture frame","658","184","4448","10","0.22","77","41.85","1","1.3","32.99","26.99","7","3","21","28","15.22","0","0.0","32.99",,"2","1","8","6","3.26","0","0.0","24.99",,"1","0","3","2026-04-04"
"8.5x11 picture frame wood","577","54","1877","50","2.66","25","46.3","0","0.0","19.99",,"0","15","7","15","27.78","0","0.0","19.99",,"0","9","3","7","12.96","0","0.0","19.99",,"0","2","2","2026-04-04"
"8x10 picture frame oak","607","36","763","12","1.57","23","63.89","1","4.35","19.95","18.99","1","17","3","10","27.78","0","0.0","19.99",,"0","7","1","4","11.11","0","0.0","23.99",,"0","2","1","2026-04-04"
"22 x 28 matted to 18 x 24 frame","752","13","271","7","2.58","8","61.54","1","12.5","64.99","64.99","0","5","2","3","23.08","0","0.0","65.54",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"5x7 frame wood dark","50","3","63","3","4.76","3","100.0","1","33.33","17.09","16.99","0","0","2","1","33.33","1","100.0","16.99","16.99","0","0","0","1","33.33","1","100.0","16.99","16.99","0","0","0","2026-04-04"
"bathroom wall storage","427","3248","80791","29","0.04","1132","34.85","1","0.09","26.82","24.99","130","411","285","238","7.33","0","0.0","23.99",,"41","85","53","25","0.77","0","0.0","19.99",,"8","10","5","2026-04-04"
"4 wooden floating shelves for wall 8x24x2","242","1","60","1","1.67","1","100.0","1","100.0","89.99","89.99","0","1","0","1","100.0","1","100.0","89.99","89.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating wood shelves","298","2136","56246","149","0.26","877","41.06","0","0.0","37.34",,"76","307","244","148","6.93","0","0.0","37.34",,"14","44","46","30","1.4","0","0.0","34.99",,"4","10","8","2026-04-04"
"live edge floating shelves grey","601","10","336","12","3.57","6","60.0","1","16.67","51.51","114.99","0","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"5 x 7 picture frame","828","4316","132501","6","0.0","1717","39.78","1","0.06","9.99","16.99","256","958","335","812","18.81","0","0.0","9.99",,"142","465","127","426","9.87","0","0.0","8.99",,"85","258","54","2026-04-04"
"deep floating shelves","556","1092","29709","51","0.17","449","41.12","0","0.0","37.82",,"24","174","165","53","4.85","0","0.0","35.99",,"3","21","19","8","0.73","0","0.0","33.59",,"1","4","2","2026-04-04"
"wall shelf 20 inches long","231","14","367","2","0.54","5","35.71","1","20.0","24.69","24.99","3","1","0","1","7.14","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"light oak 11x14 (.75) frame","59","1","16","1","6.25","1","100.0","1","100.0","22.99","22.99","0","0","1","1","100.0","1","100.0","22.99","22.99","0","0","1","1","100.0","1","100.0","22.99","22.99","0","0","1","2026-04-04"
"5x7 vintage wooden picture frame","61","7","154","1","0.65","5","71.43","1","20.0","16.99","16.99","0","3","2","1","14.29","1","100.0","16.99","16.99","0","0","1","1","14.29","1","100.0","16.99","16.99","0","0","1","2026-04-04"
"large picture frames for wall","275","815","23217","69","0.3","209","25.64","4","1.91","33.99","87.99","22","50","60","45","5.52","0","0.0","31.99",,"8","8","16","6","0.74","0","0.0","8.99",,"1","2","2","2026-04-04"
"8 deep floating shelves w brackets","966","2","40","4","10.0","2","100.0","1","50.0","24.99","24.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"picture frame","262","21045","622128","245","0.04","5175","24.59","1","0.02","9.99","42.99","897","2226","955","1668","7.93","0","0.0","8.99",,"326","785","288","591","2.81","0","0.0","7.99",,"169","270","94","2026-04-04"
"12 x 16 frame for a 14 1/2 x 10 /2 with mat picture frame","773","4","238","6","2.52","5","125.0","1","20.0","19.99","26.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"small book shelf for wall","123","92","2307","29","1.26","29","31.52","1","3.45","23.79","24.99","2","17","8","9","9.78","1","11.11","24.06","24.99","0","6","2","3","3.26","0","0.0","16.99",,"0","0","2","2026-04-04"
"small shelf","267","13406","340051","185","0.05","4039","30.13","2","0.05","24.29","24.99","451","1766","871","763","5.69","0","0.0","23.97",,"95","339","172","176","1.31","0","0.0","19.99",,"30","98","37","2026-04-04"
"picture frames 6x8","128","318","8636","20","0.23","110","34.59","1","0.91","8.99","16.99","10","58","23","41","12.89","1","2.44","8.99","16.99","2","18","12","21","6.6","0","0.0","8.99",,"0","14","5","2026-04-04"
"12 inch deep floating shelves","289","269","7618","94","1.23","103","38.29","2","1.94","50.99","63.99","4","28","47","8","2.97","0","0.0","37.82",,"0","4","3","2","0.74","0","0.0","42.99",,"0","1","0","2026-04-04"
"artsy picture frame","206","28","711","3","0.42","5","17.86","1","20.0","18.99","18.99","0","4","1","3","10.71","1","33.33","19.99","18.99","0","2","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"storage shelves","515","56034","1479817","54","0.0","19999","35.69","0","0.0","44.98",,"2044","4688","3021","3550","6.34","0","0.0","42.49",,"451","877","580","857","1.53","0","0.0","42.49",,"161","235","147","2026-04-04"
"heavy duty large 12’ deep wall shelf","410","12","240","36","15.0","10","83.33","1","10.0","34.82","72.99","4","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelf 7 inch wide","18","12","280","11","3.93","8","66.67","2","25.0","18.97","24.99","0","4","0","5","41.67","1","20.0","19.99","24.99","0","2","0","1","8.33","1","100.0","24.99","24.99","0","1","0","2026-04-04"
"28x40 walnut frame","431","30","638","28","4.39","23","76.67","1","4.35","79.99","96.99","0","3","8","2","6.67","0","0.0","99.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"30inch shelf","713","27","673","8","1.19","14","51.85","1","7.14","46.99","48.99","1","4","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 inch deep floating shelves","465","80","2220","60","2.7","37","46.25","0","0.0","31.99",,"0","20","11","10","12.5","0","0.0","36.99",,"0","8","2","2","2.5","0","0.0","22.99",,"0","2","0","2026-04-04"
"decorative wall shelf","565","997","27712","13","0.05","334","33.5","1","0.3","29.99","24.99","13","108","96","51","5.12","0","0.0","28.99",,"2","21","15","4","0.4","0","0.0","29.99",,"0","3","1","2026-04-04"
"5x7 oak picture frame","192","8","242","4","1.65","4","50.0","1","25.0","6.79","17.99","0","3","0","2","25.0","1","50.0","6.99","17.99","0","1","0","1","12.5","0","0.0","6.99",,"0","1","0","2026-04-04"
"datk wood floating shelf 36 inch 4 inch","627","11","220","11","5.0","9","81.82","1","11.11","58.99","114.99","0","1","8","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x20 frame","308","6003","173902","57","0.03","2389","39.8","2","0.08","23.79","45.99","161","667","816","944","15.73","0","0.0","22.99",,"91","308","321","412","6.86","0","0.0","22.99",,"59","151","133","2026-04-04"
"gaming shelves","685","639","16358","9","0.06","193","30.2","1","0.52","51.99","26.99","11","53","34","42","6.57","0","0.0","49.99",,"4","12","6","2","0.31","0","0.0","24.99",,"0","2","0","2026-04-04"
"wooden matted picture frame with 8 x 10 display opening for 8 x 10 photo","400","3","67","3","4.48","12","400.0","2","16.67","17.99","20.99","0","0","9","1","33.33","0","0.0","15.49",,"0","0","1","1","33.33","0","0.0","15.49",,"0","0","1","2026-04-04"
"11x14 rustic wood picture frame","905","27","553","4","0.72","12","44.44","1","8.33","21.99","24.99","1","0","7","6","22.22","0","0.0","19.54",,"0","0","4","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid wood floating shelves wall mounted","528","16","317","17","5.36","5","31.25","1","20.0","39.99","94.99","2","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"black industrial wall shelf","917","13","370","4","1.08","5","38.46","1","20.0","59.99","59.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24 x 36 photo glass picture frame","716","4","80","8","10.0","2","50.0","1","50.0","81.99","81.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid wood wall shelf","605","58","1530","12","0.78","24","41.38","1","4.17","54.99","63.99","0","10","4","3","5.17","0","0.0","79.97",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wood bookshelf wall mount","179","22","554","5","0.9","7","31.82","1","14.29","22.99","28.99","0","5","2","2","9.09","1","50.0","22.99","28.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"20 x 30 metal picture frame with mat","232","5","146","2","1.37","4","80.0","1","25.0","37.09","81.99","0","0","3","2","40.0","1","50.0","31.99","81.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"27w white shelf for wall","116","1","60","4","6.67","2","200.0","2","100.0","24.99","24.99","0","0","1","1","100.0","1","100.0","41.99","41.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"aracdia wood shelves","679","9","153","9","5.88","4","44.44","1","25.0","33.99","89.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelves for bedroom","115","10064","239757","42","0.02","3555","35.32","1","0.03","24.99","48.99","557","1358","853","795","7.9","1","0.13","24.99","48.99","114","319","185","96","0.95","0","0.0","20.99",,"25","53","14","2026-04-04"
"shelves on wall no drilling","564","160","4013","13","0.32","71","44.38","1","1.41","16.71","26.99","4","31","18","12","7.5","0","0.0","14.99",,"0","4","5","3","1.88","0","0.0","14.99",,"0","1","1","2026-04-04"
"deep wall shelf","359","332","10510","92","0.88","140","42.17","0","0.0","29.99",,"27","55","29","19","5.72","0","0.0","29.99",,"3","8","4","6","1.81","0","0.0","27.99",,"0","4","2","2026-04-04"
"wall shelving","452","3046","87025","61","0.07","966","31.71","0","0.0","28.99",,"143","385","204","166","5.45","0","0.0","28.79",,"26","75","34","28","0.92","0","0.0","29.99",,"6","16","3","2026-04-04"
"living edge shelf 12inch deep","598","4","240","12","5.0","4","100.0","1","25.0","126.99","131.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"18x24 wood frame","468","884","25576","60","0.23","425","48.08","0","0.0","29.99",,"5","124","145","123","13.91","0","0.0","28.49",,"1","36","44","44","4.98","0","0.0","28.49",,"1","13","15","2026-04-04"
"americanflat natural oak 11"" 14"" shatter proof","236","1","14","1","7.14","2","200.0","1","50.0","12.23","38.99","0","0","0","1","100.0","1","100.0","38.99","38.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"shelf","263","108233","2743258","203","0.01","27885","25.76","2","0.01","37.99","26.99","3260","7941","5307","5352","4.94","0","0.0","36.99",,"687","1559","974","893","0.83","0","0.0","33.99",,"194","349","144","2026-04-04"
"wall shelf 16x12","573","11","234","13","5.56","4","36.36","1","25.0","26.59","24.99","0","2","0","1","9.09","0","0.0","39.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating bookshelves","122","1537","42557","30","0.07","649","42.23","1","0.15","27.99","68.99","59","282","153","104","6.77","1","0.96","26.99","68.99","7","37","31","8","0.52","0","0.0","27.47",,"0","4","1","2026-04-04"
"live edge 24x6 shelf","888","5","110","5","4.55","3","60.0","1","33.33","113.99","113.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"cute picture frames","728","2498","63421","7","0.01","679","27.18","1","0.15","15.99","18.99","21","287","209","275","11.01","0","0.0","15.49",,"6","110","97","11","0.44","0","0.0","15.99",,"1","6","4","2026-04-04"
"27 x 40 poster frame with mat","540","22","595","16","2.69","15","68.18","1","6.67","47.99","96.99","0","1","2","3","13.64","0","0.0","29.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"no screw wall shelf","623","43","1031","11","1.07","27","62.79","1","3.7","16.88","24.99","6","15","5","4","9.3","0","0.0","11.29",,"2","1","1","1","2.33","0","0.0","11.29",,"1","0","0","2026-04-04"
"shallow shadow box frames","904","21","432","4","0.93","10","47.62","1","10.0","20.99","20.99","0","5","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelves for wall 12 inch","807","22","506","6","1.19","9","40.91","1","11.11","39.99","28.99","1","5","2","1","4.55","0","0.0","16.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"shelves for room wall","279","21917","518424","129","0.02","7170","32.71","2","0.03","24.99","24.99","1041","2807","1503","1592","7.26","0","0.0","23.99",,"260","623","327","270","1.23","0","0.0","21.84",,"62","128","42","2026-04-04"
"matt's picture frame large for wall","755","3","67","7","10.45","1","33.33","1","100.0","81.99","81.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
